gen,kind,idx,fit,wins,ties,margin,sigma
0,best,0,-1551,0,0,-1551,0.3
1,champ,-1,-1249,0,0,-1249,0.291
1,child,0,-1444,0,0,-1444,0.291
1,child,1,-1506,0,0,-1506,0.291
1,child,2,-1407,0,0,-1407,0.291
1,child,3,-1713,0,0,-1713,0.291
1,child,4,-1955,0,0,-1955,0.291
1,child,5,8414,1,0,-1586,0.291
1,child,6,-1550,0,0,-1550,0.291
1,child,7,-1724,0,0,-1724,0.291
1,child,8,-1310,0,0,-1310,0.291
1,child,9,-1228,0,0,-1228,0.291
1,child,10,-1793,0,0,-1793,0.291
1,child,11,-1612,0,0,-1612,0.291
1,child,12,-1640,0,0,-1640,0.291
1,child,13,-1868,0,0,-1868,0.291
1,child,14,-1850,0,0,-1850,0.291
1,child,15,-1428,0,0,-1428,0.291
1,child,16,-1245,0,0,-1245,0.291
1,child,17,-1230,0,0,-1230,0.291
1,child,18,-1309,0,0,-1309,0.291
1,child,19,-1647,0,0,-1647,0.291
1,child,20,-1470,0,0,-1470,0.291
1,child,21,-1663,0,0,-1663,0.291
1,child,22,-1452,0,0,-1452,0.291
1,child,23,-1340,0,0,-1340,0.291
2,champ,-1,-1454,0,0,-1454,0.28226999999999997
2,child,0,-1644,0,0,-1644,0.28226999999999997
2,child,1,-1581,0,0,-1581,0.28226999999999997
2,child,2,-1587,0,0,-1587,0.28226999999999997
2,child,3,-1685,0,0,-1685,0.28226999999999997
2,child,4,-1441,0,0,-1441,0.28226999999999997
2,child,5,-1236,0,0,-1236,0.28226999999999997
2,child,6,-1438,0,0,-1438,0.28226999999999997
2,child,7,-1840,0,0,-1840,0.28226999999999997
2,child,8,-1547,0,0,-1547,0.28226999999999997
2,child,9,-1308,0,0,-1308,0.28226999999999997
2,child,10,-1762,0,0,-1762,0.28226999999999997
2,child,11,-1635,0,0,-1635,0.28226999999999997
2,child,12,-1605,0,0,-1605,0.28226999999999997
2,child,13,-1650,0,0,-1650,0.28226999999999997
2,child,14,-1586,0,0,-1586,0.28226999999999997
2,child,15,-1521,0,0,-1521,0.28226999999999997
2,child,16,-1317,0,0,-1317,0.28226999999999997
2,child,17,-1587,0,0,-1587,0.28226999999999997
2,child,18,-1717,0,0,-1717,0.28226999999999997
2,child,19,-1455,0,0,-1455,0.28226999999999997
2,child,20,-1568,0,0,-1568,0.28226999999999997
2,child,21,-1328,0,0,-1328,0.28226999999999997
2,child,22,-1687,0,0,-1687,0.28226999999999997
2,child,23,-1440,0,0,-1440,0.28226999999999997
3,champ,-1,-1457,0,0,-1457,0.27380189999999993
3,child,0,-1450,0,0,-1450,0.27380189999999993
3,child,1,-1660,0,0,-1660,0.27380189999999993
3,child,2,-1700,0,0,-1700,0.27380189999999993
3,child,3,-1387,0,0,-1387,0.27380189999999993
3,child,4,-1516,0,0,-1516,0.27380189999999993
3,child,5,-1161,0,0,-1161,0.27380189999999993
3,child,6,-1471,0,0,-1471,0.27380189999999993
3,child,7,-1470,0,0,-1470,0.27380189999999993
3,child,8,-1542,0,0,-1542,0.27380189999999993
3,child,9,-1126,0,0,-1126,0.27380189999999993
3,child,10,-1014,0,0,-1014,0.27380189999999993
3,child,11,-1318,0,0,-1318,0.27380189999999993
3,child,12,-1213,0,0,-1213,0.27380189999999993
3,child,13,-1551,0,0,-1551,0.27380189999999993
3,child,14,-1490,0,0,-1490,0.27380189999999993
3,child,15,-1360,0,0,-1360,0.27380189999999993
3,child,16,-1600,0,0,-1600,0.27380189999999993
3,child,17,-1416,0,0,-1416,0.27380189999999993
3,child,18,-1627,0,0,-1627,0.27380189999999993
3,child,19,-1425,0,0,-1425,0.27380189999999993
3,child,20,-970,0,0,-970,0.27380189999999993
3,child,21,-1692,0,0,-1692,0.27380189999999993
3,child,22,-1414,0,0,-1414,0.27380189999999993
3,child,23,-1445,0,0,-1445,0.27380189999999993
4,champ,-1,-1184,0,0,-1184,0.26558784299999993
4,child,0,-1229,0,0,-1229,0.26558784299999993
4,child,1,-1457,0,0,-1457,0.26558784299999993
4,child,2,-1755,0,0,-1755,0.26558784299999993
4,child,3,-1158,0,0,-1158,0.26558784299999993
4,child,4,-1296,0,0,-1296,0.26558784299999993
4,child,5,-1470,0,0,-1470,0.26558784299999993
4,child,6,-1478,0,0,-1478,0.26558784299999993
4,child,7,-1397,0,0,-1397,0.26558784299999993
4,child,8,-1575,0,0,-1575,0.26558784299999993
4,child,9,-1272,0,0,-1272,0.26558784299999993
4,child,10,-1263,0,0,-1263,0.26558784299999993
4,child,11,-743,0,0,-743,0.26558784299999993
4,child,12,8876,1,0,-1124,0.26558784299999993
4,child,13,-1632,0,0,-1632,0.26558784299999993
4,child,14,-983,0,0,-983,0.26558784299999993
4,child,15,-1103,0,0,-1103,0.26558784299999993
4,child,16,-1055,0,0,-1055,0.26558784299999993
4,child,17,8791,1,0,-1209,0.26558784299999993
4,child,18,-1050,0,0,-1050,0.26558784299999993
4,child,19,9066,1,0,-934,0.26558784299999993
4,child,20,-1575,0,0,-1575,0.26558784299999993
4,child,21,-1192,0,0,-1192,0.26558784299999993
4,child,22,-1233,0,0,-1233,0.26558784299999993
4,child,23,8842,1,0,-1158,0.26558784299999993
5,champ,-1,-1345,0,0,-1345,0.25762020770999994
5,child,0,-1428,0,0,-1428,0.25762020770999994
5,child,1,-1726,0,0,-1726,0.25762020770999994
5,child,2,-993,0,0,-993,0.25762020770999994
5,child,3,-1151,0,0,-1151,0.25762020770999994
5,child,4,-1550,0,0,-1550,0.25762020770999994
5,child,5,-1418,0,0,-1418,0.25762020770999994
5,child,6,-1254,0,0,-1254,0.25762020770999994
5,child,7,-1270,0,0,-1270,0.25762020770999994
5,child,8,-1047,0,0,-1047,0.25762020770999994
5,child,9,-1532,0,0,-1532,0.25762020770999994
5,child,10,-1314,0,0,-1314,0.25762020770999994
5,child,11,8758,1,0,-1242,0.25762020770999994
5,child,12,-1256,0,0,-1256,0.25762020770999994
5,child,13,-1291,0,0,-1291,0.25762020770999994
5,child,14,-1208,0,0,-1208,0.25762020770999994
5,child,15,-1381,0,0,-1381,0.25762020770999994
5,child,16,-1355,0,0,-1355,0.25762020770999994
5,child,17,-973,0,0,-973,0.25762020770999994
5,child,18,-947,0,0,-947,0.25762020770999994
5,child,19,-1373,0,0,-1373,0.25762020770999994
5,child,20,-1518,0,0,-1518,0.25762020770999994
5,child,21,-1316,0,0,-1316,0.25762020770999994
5,child,22,-1210,0,0,-1210,0.25762020770999994
5,child,23,-1446,0,0,-1446,0.25762020770999994
6,champ,-1,-1537,0,0,-1537,0.24989160147869993
6,child,0,-1374,0,0,-1374,0.24989160147869993
6,child,1,-738,0,0,-738,0.24989160147869993
6,child,2,-1102,0,0,-1102,0.24989160147869993
6,child,3,-1424,0,0,-1424,0.24989160147869993
6,child,4,-998,0,0,-998,0.24989160147869993
6,child,5,-1397,0,0,-1397,0.24989160147869993
6,child,6,8569,1,0,-1431,0.24989160147869993
6,child,7,-1606,0,0,-1606,0.24989160147869993
6,child,8,-1169,0,0,-1169,0.24989160147869993
6,child,9,-1251,0,0,-1251,0.24989160147869993
6,child,10,-1514,0,0,-1514,0.24989160147869993
6,child,11,-1557,0,0,-1557,0.24989160147869993
6,child,12,-1640,0,0,-1640,0.24989160147869993
6,child,13,-1718,0,0,-1718,0.24989160147869993
6,child,14,-1356,0,0,-1356,0.24989160147869993
6,child,15,-1850,0,0,-1850,0.24989160147869993
6,child,16,-1804,0,0,-1804,0.24989160147869993
6,child,17,-1362,0,0,-1362,0.24989160147869993
6,child,18,-1316,0,0,-1316,0.24989160147869993
6,child,19,-1404,0,0,-1404,0.24989160147869993
6,child,20,-914,0,0,-914,0.24989160147869993
6,child,21,-1468,0,0,-1468,0.24989160147869993
6,child,22,-1482,0,0,-1482,0.24989160147869993
6,child,23,-1546,0,0,-1546,0.24989160147869993
7,champ,-1,8796,1,0,-1204,0.24239485343433892
7,child,0,-980,0,0,-980,0.24239485343433892
7,child,1,-848,0,0,-848,0.24239485343433892
7,child,2,-1212,0,0,-1212,0.24239485343433892
7,child,3,-1149,0,0,-1149,0.24239485343433892
7,child,4,-1298,0,0,-1298,0.24239485343433892
7,child,5,-1421,0,0,-1421,0.24239485343433892
7,child,6,-1344,0,0,-1344,0.24239485343433892
7,child,7,9049,1,0,-951,0.24239485343433892
7,child,8,-1243,0,0,-1243,0.24239485343433892
7,child,9,-1210,0,0,-1210,0.24239485343433892
7,child,10,-1296,0,0,-1296,0.24239485343433892
7,child,11,-1510,0,0,-1510,0.24239485343433892
7,child,12,9193,1,0,-807,0.24239485343433892
7,child,13,-1219,0,0,-1219,0.24239485343433892
7,child,14,-1343,0,0,-1343,0.24239485343433892
7,child,15,1033,0,1,-967,0.24239485343433892
7,child,16,-1338,0,0,-1338,0.24239485343433892
7,child,17,-1687,0,0,-1687,0.24239485343433892
7,child,18,-1235,0,0,-1235,0.24239485343433892
7,child,19,-1317,0,0,-1317,0.24239485343433892
7,child,20,-1286,0,0,-1286,0.24239485343433892
7,child,21,-1711,0,0,-1711,0.24239485343433892
7,child,22,-1254,0,0,-1254,0.24239485343433892
7,child,23,-1128,0,0,-1128,0.24239485343433892
8,champ,-1,-1011,0,0,-1011,0.23512300783130874
0,best,0,-541,0,0,-541,0.3
1,champ,-1,-665,0,0,-665,0.291
1,child,0,9526,1,0,-474,0.291
1,child,1,-654,0,0,-654,0.291
1,child,2,-451,0,0,-451,0.291
1,child,3,-457,0,0,-457,0.291
1,child,4,-795,0,0,-795,0.291
1,child,5,-607,0,0,-607,0.291
1,child,6,-695,0,0,-695,0.291
1,child,7,-678,0,0,-678,0.291
1,child,8,-596,0,0,-596,0.291
1,child,9,-676,0,0,-676,0.291
1,child,10,29855,3,0,-145,0.291
1,child,11,-543,0,0,-543,0.291
1,child,12,-739,0,0,-739,0.291
1,child,13,-679,0,0,-679,0.291
1,child,14,-669,0,0,-669,0.291
1,child,15,-633,0,0,-633,0.291
1,child,16,-579,0,0,-579,0.291
1,child,17,-600,0,0,-600,0.291
1,child,18,-678,0,0,-678,0.291
1,child,19,9498,1,0,-502,0.291
1,child,20,-667,0,0,-667,0.291
1,child,21,-840,0,0,-840,0.291
1,child,22,-571,0,0,-571,0.291
1,child,23,-600,0,0,-600,0.291
2,champ,-1,29805,3,0,-195,0.28226999999999997
2,child,0,-549,0,0,-549,0.28226999999999997
2,child,1,-572,0,0,-572,0.28226999999999997
2,child,2,-587,0,0,-587,0.28226999999999997
2,child,3,-479,0,0,-479,0.28226999999999997
2,child,4,9613,1,0,-387,0.28226999999999997
2,child,5,1494,0,1,-506,0.28226999999999997
2,child,6,19728,2,0,-272,0.28226999999999997
2,child,7,-663,0,0,-663,0.28226999999999997
2,child,8,-382,0,0,-382,0.28226999999999997
2,child,9,9700,1,0,-300,0.28226999999999997
2,child,10,-548,0,0,-548,0.28226999999999997
2,child,11,9521,1,0,-479,0.28226999999999997
2,child,12,9636,1,0,-364,0.28226999999999997
2,child,13,-467,0,0,-467,0.28226999999999997
2,child,14,29769,3,0,-231,0.28226999999999997
2,child,15,9691,1,0,-309,0.28226999999999997
2,child,16,-686,0,0,-686,0.28226999999999997
2,child,17,19699,2,0,-301,0.28226999999999997
2,child,18,-433,0,0,-433,0.28226999999999997
2,child,19,39947,4,0,-53,0.28226999999999997
2,child,20,-547,0,0,-547,0.28226999999999997
2,child,21,19739,2,0,-261,0.28226999999999997
2,child,22,-263,0,0,-263,0.28226999999999997
2,child,23,-441,0,0,-441,0.28226999999999997
3,champ,-1,39901,4,0,-99,0.27380189999999993
3,child,0,19681,2,0,-319,0.27380189999999993
3,child,1,9676,1,0,-324,0.27380189999999993
3,child,2,-350,0,0,-350,0.27380189999999993
3,child,3,19847,2,0,-153,0.27380189999999993
3,child,4,19732,2,0,-268,0.27380189999999993
3,child,5,-319,0,0,-319,0.27380189999999993
3,child,6,9554,1,0,-446,0.27380189999999993
3,child,7,50072,5,0,72,0.27380189999999993
3,child,8,39881,4,0,-119,0.27380189999999993
3,child,9,9653,1,0,-347,0.27380189999999993
3,child,10,-406,0,0,-406,0.27380189999999993
3,child,11,19776,2,0,-224,0.27380189999999993
3,child,12,19832,2,0,-168,0.27380189999999993
3,child,13,1717,0,1,-283,0.27380189999999993
3,child,14,29851,3,0,-149,0.27380189999999993
3,child,15,11764,1,1,-236,0.27380189999999993
3,child,16,9646,1,0,-354,0.27380189999999993
3,child,17,11687,1,1,-313,0.27380189999999993
3,child,18,9658,1,0,-342,0.27380189999999993
3,child,19,19714,2,0,-286,0.27380189999999993
3,child,20,29919,3,0,-81,0.27380189999999993
3,child,21,-389,0,0,-389,0.27380189999999993
3,child,22,-477,0,0,-477,0.27380189999999993
3,child,23,-489,0,0,-489,0.27380189999999993
4,champ,-1,50049,5,0,49,0.26558784299999993
4,child,0,29824,3,0,-176,0.26558784299999993
4,child,1,39817,4,0,-183,0.26558784299999993
4,child,2,1726,0,1,-274,0.26558784299999993
4,child,3,-391,0,0,-391,0.26558784299999993
4,child,4,39799,4,0,-201,0.26558784299999993
4,child,5,39942,4,0,-58,0.26558784299999993
4,child,6,29906,3,0,-94,0.26558784299999993
4,child,7,50090,5,0,90,0.26558784299999993
4,child,8,-743,0,0,-743,0.26558784299999993
4,child,9,29729,3,0,-271,0.26558784299999993
4,child,10,40083,4,0,83,0.26558784299999993
4,child,11,50015,5,0,15,0.26558784299999993
4,child,12,9697,1,0,-303,0.26558784299999993
4,child,13,9543,1,0,-457,0.26558784299999993
4,child,14,41968,4,1,-32,0.26558784299999993
4,child,15,29810,3,0,-190,0.26558784299999993
4,child,16,9679,1,0,-321,0.26558784299999993
4,child,17,50109,5,0,109,0.26558784299999993
4,child,18,9645,1,0,-355,0.26558784299999993
4,child,19,29870,3,0,-130,0.26558784299999993
4,child,20,19822,2,0,-178,0.26558784299999993
4,child,21,50128,5,0,128,0.26558784299999993
4,child,22,-625,0,0,-625,0.26558784299999993
4,child,23,19696,2,0,-304,0.26558784299999993
5,champ,-1,50047,5,0,47,0.25762020770999994
5,child,0,39862,4,0,-138,0.25762020770999994
5,child,1,39964,4,0,-36,0.25762020770999994
5,child,2,39871,4,0,-129,0.25762020770999994
5,child,3,9784,1,0,-216,0.25762020770999994
5,child,4,9582,1,0,-418,0.25762020770999994
5,child,5,19797,2,0,-203,0.25762020770999994
5,child,6,29840,3,0,-160,0.25762020770999994
5,child,7,49957,5,0,-43,0.25762020770999994
5,child,8,39887,4,0,-113,0.25762020770999994
5,child,9,39902,4,0,-98,0.25762020770999994
5,child,10,39897,4,0,-103,0.25762020770999994
5,child,11,29789,3,0,-211,0.25762020770999994
5,child,12,29856,3,0,-144,0.25762020770999994
5,child,13,19812,2,0,-188,0.25762020770999994
5,child,14,50067,5,0,67,0.25762020770999994
5,child,15,41878,4,1,-122,0.25762020770999994
5,child,16,50057,5,0,57,0.25762020770999994
5,child,17,11688,1,1,-312,0.25762020770999994
5,child,18,39909,4,0,-91,0.25762020770999994
5,child,19,50031,5,0,31,0.25762020770999994
5,child,20,29674,3,0,-326,0.25762020770999994
5,child,21,-765,0,0,-765,0.25762020770999994
5,child,22,-395,0,0,-395,0.25762020770999994
5,child,23,50084,5,0,84,0.25762020770999994
6,champ,-1,39983,4,0,-17,0.24989160147869993
6,child,0,19899,2,0,-101,0.24989160147869993
6,child,1,-610,0,0,-610,0.24989160147869993
6,child,2,19655,2,0,-345,0.24989160147869993
6,child,3,39938,4,0,-62,0.24989160147869993
6,child,4,-412,0,0,-412,0.24989160147869993
6,child,5,29815,3,0,-185,0.24989160147869993
6,child,6,29853,3,0,-147,0.24989160147869993
6,child,7,19774,2,0,-226,0.24989160147869993
6,child,8,9582,1,0,-418,0.24989160147869993
6,child,9,40000,4,0,0,0.24989160147869993
6,child,10,29848,3,0,-152,0.24989160147869993
6,child,11,19760,2,0,-240,0.24989160147869993
6,child,12,52051,5,1,51,0.24989160147869993
6,child,13,9569,1,0,-431,0.24989160147869993
6,child,14,9653,1,0,-347,0.24989160147869993
6,child,15,19831,2,0,-169,0.24989160147869993
6,child,16,19643,2,0,-357,0.24989160147869993
6,child,17,29816,3,0,-184,0.24989160147869993
6,child,18,-393,0,0,-393,0.24989160147869993
6,child,19,19754,2,0,-246,0.24989160147869993
6,child,20,9683,1,0,-317,0.24989160147869993
6,child,21,9748,1,0,-252,0.24989160147869993
6,child,22,-546,0,0,-546,0.24989160147869993
6,child,23,39871,4,0,-129,0.24989160147869993
7,champ,-1,29972,3,0,-28,0.24239485343433892
7,child,0,29838,3,0,-162,0.24239485343433892
7,child,1,19677,2,0,-323,0.24239485343433892
7,child,2,40036,4,0,36,0.24239485343433892
7,child,3,29757,3,0,-243,0.24239485343433892
7,child,4,39805,4,0,-195,0.24239485343433892
7,child,5,49989,5,0,-11,0.24239485343433892
7,child,6,39879,4,0,-121,0.24239485343433892
7,child,7,19748,2,0,-252,0.24239485343433892
7,child,8,-482,0,0,-482,0.24239485343433892
7,child,9,49992,5,0,-8,0.24239485343433892
7,child,10,9723,1,0,-277,0.24239485343433892
7,child,11,9606,1,0,-394,0.24239485343433892
7,child,12,9704,1,0,-296,0.24239485343433892
7,child,13,39786,4,0,-214,0.24239485343433892
7,child,14,39746,4,0,-254,0.24239485343433892
7,child,15,39899,4,0,-101,0.24239485343433892
7,child,16,19845,2,0,-155,0.24239485343433892
7,child,17,9652,1,0,-348,0.24239485343433892
7,child,18,19710,2,0,-290,0.24239485343433892
7,child,19,19801,2,0,-199,0.24239485343433892
7,child,20,49997,5,0,-3,0.24239485343433892
7,child,21,9713,1,0,-287,0.24239485343433892
7,child,22,49908,5,0,-92,0.24239485343433892
7,child,23,29751,3,0,-249,0.24239485343433892
8,champ,-1,49926,5,0,-74,0.23512300783130874
8,child,0,-521,0,0,-521,0.23512300783130874
8,child,1,29855,3,0,-145,0.23512300783130874
8,child,2,19571,2,0,-429,0.23512300783130874
8,child,3,29722,3,0,-278,0.23512300783130874
8,child,4,39929,4,0,-71,0.23512300783130874
8,child,5,19658,2,0,-342,0.23512300783130874
8,child,6,39891,4,0,-109,0.23512300783130874
8,child,7,-532,0,0,-532,0.23512300783130874
8,child,8,29916,3,0,-84,0.23512300783130874
8,child,9,19777,2,0,-223,0.23512300783130874
8,child,10,1609,0,1,-391,0.23512300783130874
8,child,11,-504,0,0,-504,0.23512300783130874
8,child,12,49973,5,0,-27,0.23512300783130874
8,child,13,-622,0,0,-622,0.23512300783130874
8,child,14,39918,4,0,-82,0.23512300783130874
8,child,15,39990,4,0,-10,0.23512300783130874
8,child,16,-636,0,0,-636,0.23512300783130874
8,child,17,29720,3,0,-280,0.23512300783130874
8,child,18,39972,4,0,-28,0.23512300783130874
8,child,19,19862,2,0,-138,0.23512300783130874
8,child,20,60124,6,0,124,0.23512300783130874
8,child,21,29788,3,0,-212,0.23512300783130874
8,child,22,60117,6,0,117,0.23512300783130874
8,child,23,29924,3,0,-76,0.23512300783130874
9,champ,-1,49936,5,0,-64,0.22806931759636948
9,child,0,49959,5,0,-41,0.22806931759636948
9,child,1,19794,2,0,-206,0.22806931759636948
9,child,2,50065,5,0,65,0.22806931759636948
9,child,3,39982,4,0,-18,0.22806931759636948
9,child,4,39968,4,0,-32,0.22806931759636948
9,child,5,-365,0,0,-365,0.22806931759636948
9,child,6,19646,2,0,-354,0.22806931759636948
9,child,7,29835,3,0,-165,0.22806931759636948
9,child,8,19814,2,0,-186,0.22806931759636948
9,child,9,9618,1,0,-382,0.22806931759636948
9,child,10,60111,6,0,111,0.22806931759636948
9,child,11,-664,0,0,-664,0.22806931759636948
9,child,12,11770,1,1,-230,0.22806931759636948
9,child,13,19891,2,0,-109,0.22806931759636948
9,child,14,29846,3,0,-154,0.22806931759636948
9,child,15,29825,3,0,-175,0.22806931759636948
9,child,16,9683,1,0,-317,0.22806931759636948
9,child,17,42056,4,1,56,0.22806931759636948
9,child,18,50020,5,0,20,0.22806931759636948
9,child,19,-650,0,0,-650,0.22806931759636948
9,child,20,41938,4,1,-62,0.22806931759636948
9,child,21,50107,5,0,107,0.22806931759636948
9,child,22,40053,4,0,53,0.22806931759636948
9,child,23,-338,0,0,-338,0.22806931759636948
10,champ,-1,60171,6,0,171,0.22122723806847838
10,child,0,19736,2,0,-264,0.22122723806847838
10,child,1,9785,1,0,-215,0.22122723806847838
10,child,2,60146,6,0,146,0.22122723806847838
10,child,3,9639,1,0,-361,0.22122723806847838
10,child,4,39904,4,0,-96,0.22122723806847838
10,child,5,50025,5,0,25,0.22122723806847838
10,child,6,29721,3,0,-279,0.22122723806847838
10,child,7,19739,2,0,-261,0.22122723806847838
10,child,8,29884,3,0,-116,0.22122723806847838
10,child,9,49980,5,0,-20,0.22122723806847838
10,child,10,-466,0,0,-466,0.22122723806847838
10,child,11,19816,2,0,-184,0.22122723806847838
10,child,12,39976,4,0,-24,0.22122723806847838
10,child,13,31920,3,1,-80,0.22122723806847838
10,child,14,-726,0,0,-726,0.22122723806847838
10,child,15,50135,5,0,135,0.22122723806847838
10,child,16,49978,5,0,-22,0.22122723806847838
10,child,17,52123,5,1,123,0.22122723806847838
10,child,18,50053,5,0,53,0.22122723806847838
10,child,19,-408,0,0,-408,0.22122723806847838
10,child,20,39943,4,0,-57,0.22122723806847838
10,child,21,50060,5,0,60,0.22122723806847838
10,child,22,29711,3,0,-289,0.22122723806847838
10,child,23,60078,6,0,78,0.22122723806847838
11,champ,-1,60146,6,0,146,0.21459042092642402
11,child,0,50229,5,0,229,0.21459042092642402
11,child,1,31732,3,1,-268,0.21459042092642402
11,child,2,19753,2,0,-247,0.21459042092642402
11,child,3,29801,3,0,-199,0.21459042092642402
11,child,4,39803,4,0,-197,0.21459042092642402
11,child,5,49953,5,0,-47,0.21459042092642402
11,child,6,50017,5,0,17,0.21459042092642402
11,child,7,29876,3,0,-124,0.21459042092642402
11,child,8,39920,4,0,-80,0.21459042092642402
11,child,9,9719,1,0,-281,0.21459042092642402
11,child,10,50108,5,0,108,0.21459042092642402
11,child,11,29834,3,0,-166,0.21459042092642402
11,child,12,41886,4,1,-114,0.21459042092642402
11,child,13,50024,5,0,24,0.21459042092642402
11,child,14,29860,3,0,-140,0.21459042092642402
11,child,15,50083,5,0,83,0.21459042092642402
11,child,16,19684,2,0,-316,0.21459042092642402
11,child,17,50129,5,0,129,0.21459042092642402
11,child,18,9626,1,0,-374,0.21459042092642402
11,child,19,50061,5,0,61,0.21459042092642402
11,child,20,50271,5,0,271,0.21459042092642402
11,child,21,60116,6,0,116,0.21459042092642402
11,child,22,19581,2,0,-419,0.21459042092642402
11,child,23,60164,6,0,164,0.21459042092642402
12,champ,-1,60237,6,0,237,0.2081527082986313
12,child,0,29825,3,0,-175,0.2081527082986313
12,child,1,50070,5,0,70,0.2081527082986313
12,child,2,60144,6,0,144,0.2081527082986313
12,child,3,60146,6,0,146,0.2081527082986313
12,child,4,39839,4,0,-161,0.2081527082986313
12,child,5,40148,4,0,148,0.2081527082986313
12,child,6,60148,6,0,148,0.2081527082986313
12,child,7,60219,6,0,219,0.2081527082986313
12,child,8,-566,0,0,-566,0.2081527082986313
12,child,9,50195,5,0,195,0.2081527082986313
12,child,10,29940,3,0,-60,0.2081527082986313
12,child,11,60134,6,0,134,0.2081527082986313
12,child,12,39957,4,0,-43,0.2081527082986313
12,child,13,39955,4,0,-45,0.2081527082986313
12,child,14,60093,6,0,93,0.2081527082986313
12,child,15,60049,6,0,49,0.2081527082986313
12,child,16,60136,6,0,136,0.2081527082986313
12,child,17,60132,6,0,132,0.2081527082986313
12,child,18,60220,6,0,220,0.2081527082986313
12,child,19,40004,4,0,4,0.2081527082986313
12,child,20,60229,6,0,229,0.2081527082986313
12,child,21,60169,6,0,169,0.2081527082986313
12,child,22,60094,6,0,94,0.2081527082986313
12,child,23,60144,6,0,144,0.2081527082986313
13,champ,-1,42161,4,1,161,0.20190812704967237
13,child,0,49958,5,0,-42,0.20190812704967237
13,child,1,9685,1,0,-315,0.20190812704967237
13,child,2,40001,4,0,1,0.20190812704967237
13,child,3,50096,5,0,96,0.20190812704967237
13,child,4,9589,1,0,-411,0.20190812704967237
13,child,5,60108,6,0,108,0.20190812704967237
13,child,6,60131,6,0,131,0.20190812704967237
13,child,7,50007,5,0,7,0.20190812704967237
13,child,8,60065,6,0,65,0.20190812704967237
13,child,9,29979,3,0,-21,0.20190812704967237
13,child,10,29914,3,0,-86,0.20190812704967237
13,child,11,60157,6,0,157,0.20190812704967237
13,child,12,39988,4,0,-12,0.20190812704967237
13,child,13,19795,2,0,-205,0.20190812704967237
13,child,14,60169,6,0,169,0.20190812704967237
13,child,15,50021,5,0,21,0.20190812704967237
13,child,16,50004,5,0,4,0.20190812704967237
13,child,17,50147,5,0,147,0.20190812704967237
13,child,18,19695,2,0,-305,0.20190812704967237
13,child,19,60078,6,0,78,0.20190812704967237
13,child,20,40013,4,0,13,0.20190812704967237
13,child,21,19792,2,0,-208,0.20190812704967237
13,child,22,39973,4,0,-27,0.20190812704967237
13,child,23,50104,5,0,104,0.20190812704967237
14,champ,-1,50096,5,0,96,0.1958508832381822
14,child,0,50013,5,0,13,0.1958508832381822
14,child,1,29855,3,0,-145,0.1958508832381822
14,child,2,49979,5,0,-21,0.1958508832381822
14,child,3,60126,6,0,126,0.1958508832381822
14,child,4,50158,5,0,158,0.1958508832381822
14,child,5,39969,4,0,-31,0.1958508832381822
14,child,6,40133,4,0,133,0.1958508832381822
14,child,7,39855,4,0,-145,0.1958508832381822
14,child,8,50165,5,0,165,0.1958508832381822
14,child,9,50037,5,0,37,0.1958508832381822
14,child,10,60144,6,0,144,0.1958508832381822
14,child,11,39956,4,0,-44,0.1958508832381822
14,child,12,49940,5,0,-60,0.1958508832381822
14,child,13,21807,2,1,-193,0.1958508832381822
14,child,14,40117,4,0,117,0.1958508832381822
14,child,15,29854,3,0,-146,0.1958508832381822
14,child,16,39916,4,0,-84,0.1958508832381822
14,child,17,60081,6,0,81,0.1958508832381822
