generation,kind,index,fitness,wins,ties,margin,sigma
0,champion,0,-12000000,0,0,-12000000,0.3
1,champion,-1,-12000000,0,0,-12000000,0.291
1,child,0,-12000000,0,0,-12000000,0.291
1,child,1,-12000000,0,0,-12000000,0.291
1,child,2,-12000000,0,0,-12000000,0.291
1,child,3,-12000000,0,0,-12000000,0.291
1,child,4,-12000000,0,0,-12000000,0.291
1,child,5,-12000000,0,0,-12000000,0.291
1,child,6,-12000000,0,0,-12000000,0.291
1,child,7,-12000000,0,0,-12000000,0.291
1,child,8,-12000000,0,0,-12000000,0.291
1,child,9,-12000000,0,0,-12000000,0.291
1,child,10,-12000000,0,0,-12000000,0.291
1,child,11,-12000000,0,0,-12000000,0.291
1,child,12,-12000000,0,0,-12000000,0.291
1,child,13,-12000000,0,0,-12000000,0.291
1,child,14,-12000000,0,0,-12000000,0.291
1,child,15,-12000000,0,0,-12000000,0.291
1,child,16,-12000000,0,0,-12000000,0.291
1,child,17,-12000000,0,0,-12000000,0.291
1,child,18,-12000000,0,0,-12000000,0.291
1,child,19,-12000000,0,0,-12000000,0.291
1,child,20,-12000000,0,0,-12000000,0.291
1,child,21,-12000000,0,0,-12000000,0.291
1,child,22,-12000000,0,0,-12000000,0.291
1,child,23,-12000000,0,0,-12000000,0.291
2,champion,-1,-12000000,0,0,-12000000,0.28226999999999997
2,child,0,-12000000,0,0,-12000000,0.28226999999999997
2,child,1,-12000000,0,0,-12000000,0.28226999999999997
2,child,2,-12000000,0,0,-12000000,0.28226999999999997
2,child,3,-12000000,0,0,-12000000,0.28226999999999997
2,child,4,-12000000,0,0,-12000000,0.28226999999999997
2,child,5,-12000000,0,0,-12000000,0.28226999999999997
2,child,6,-12000000,0,0,-12000000,0.28226999999999997
2,child,7,-12000000,0,0,-12000000,0.28226999999999997
2,child,8,-12000000,0,0,-12000000,0.28226999999999997
2,child,9,-12000000,0,0,-12000000,0.28226999999999997
2,child,10,-12000000,0,0,-12000000,0.28226999999999997
2,child,11,-12000000,0,0,-12000000,0.28226999999999997
2,child,12,-12000000,0,0,-12000000,0.28226999999999997
2,child,13,-12000000,0,0,-12000000,0.28226999999999997
2,child,14,-12000000,0,0,-12000000,0.28226999999999997
2,child,15,-12000000,0,0,-12000000,0.28226999999999997
2,child,16,-12000000,0,0,-12000000,0.28226999999999997
2,child,17,-12000000,0,0,-12000000,0.28226999999999997
2,child,18,-12000000,0,0,-12000000,0.28226999999999997
2,child,19,-12000000,0,0,-12000000,0.28226999999999997
2,child,20,-12000000,0,0,-12000000,0.28226999999999997
2,child,21,-12000000,0,0,-12000000,0.28226999999999997
2,child,22,-12000000,0,0,-12000000,0.28226999999999997
2,child,23,-12000000,0,0,-12000000,0.28226999999999997
3,champion,-1,-12000000,0,0,-12000000,0.27380189999999993
3,child,0,-12000000,0,0,-12000000,0.27380189999999993
3,child,1,-12000000,0,0,-12000000,0.27380189999999993
3,child,2,-12000000,0,0,-12000000,0.27380189999999993
3,child,3,-12000000,0,0,-12000000,0.27380189999999993
3,child,4,-12000000,0,0,-12000000,0.27380189999999993
3,child,5,-12000000,0,0,-12000000,0.27380189999999993
3,child,6,-12000000,0,0,-12000000,0.27380189999999993
3,child,7,-12000000,0,0,-12000000,0.27380189999999993
3,child,8,-12000000,0,0,-12000000,0.27380189999999993
3,child,9,-12000000,0,0,-12000000,0.27380189999999993
3,child,10,-12000000,0,0,-12000000,0.27380189999999993
3,child,11,-12000000,0,0,-12000000,0.27380189999999993
3,child,12,-12000000,0,0,-12000000,0.27380189999999993
3,child,13,-12000000,0,0,-12000000,0.27380189999999993
3,child,14,-12000000,0,0,-12000000,0.27380189999999993
3,child,15,-12000000,0,0,-12000000,0.27380189999999993
3,child,16,-12000000,0,0,-12000000,0.27380189999999993
3,child,17,-12000000,0,0,-12000000,0.27380189999999993
3,child,18,-12000000,0,0,-12000000,0.27380189999999993
3,child,19,-12000000,0,0,-12000000,0.27380189999999993
3,child,20,-12000000,0,0,-12000000,0.27380189999999993
3,child,21,-12000000,0,0,-12000000,0.27380189999999993
3,child,22,-12000000,0,0,-12000000,0.27380189999999993
3,child,23,-12000000,0,0,-12000000,0.27380189999999993
4,champion,-1,-12000000,0,0,-12000000,0.26558784299999993
4,child,0,-12000000,0,0,-12000000,0.26558784299999993
4,child,1,-12000000,0,0,-12000000,0.26558784299999993
4,child,2,-12000000,0,0,-12000000,0.26558784299999993
4,child,3,-12000000,0,0,-12000000,0.26558784299999993
4,child,4,-12000000,0,0,-12000000,0.26558784299999993
4,child,5,-12000000,0,0,-12000000,0.26558784299999993
4,child,6,-12000000,0,0,-12000000,0.26558784299999993
4,child,7,-12000000,0,0,-12000000,0.26558784299999993
4,child,8,-12000000,0,0,-12000000,0.26558784299999993
4,child,9,-12000000,0,0,-12000000,0.26558784299999993
4,child,10,-12000000,0,0,-12000000,0.26558784299999993
4,child,11,-12000000,0,0,-12000000,0.26558784299999993
4,child,12,-12000000,0,0,-12000000,0.26558784299999993
4,child,13,-12000000,0,0,-12000000,0.26558784299999993
4,child,14,-12000000,0,0,-12000000,0.26558784299999993
4,child,15,-12000000,0,0,-12000000,0.26558784299999993
4,child,16,-12000000,0,0,-12000000,0.26558784299999993
4,child,17,-12000000,0,0,-12000000,0.26558784299999993
4,child,18,-12000000,0,0,-12000000,0.26558784299999993
4,child,19,-12000000,0,0,-12000000,0.26558784299999993
4,child,20,-12000000,0,0,-12000000,0.26558784299999993
4,child,21,-12000000,0,0,-12000000,0.26558784299999993
4,child,22,-12000000,0,0,-12000000,0.26558784299999993
4,child,23,-12000000,0,0,-12000000,0.26558784299999993
5,champion,-1,-12000000,0,0,-12000000,0.25762020770999994
5,child,0,-11000189,0,0,-11000189,0.25762020770999994
5,child,1,-11000209,0,0,-11000209,0.25762020770999994
5,child,2,-11000213,0,0,-11000213,0.25762020770999994
5,child,3,-11000175,0,0,-11000175,0.25762020770999994
5,child,4,-11000178,0,0,-11000178,0.25762020770999994
5,child,5,-11000170,0,0,-11000170,0.25762020770999994
5,child,6,-11000192,0,0,-11000192,0.25762020770999994
5,child,7,-11000211,0,0,-11000211,0.25762020770999994
5,child,8,-11000186,0,0,-11000186,0.25762020770999994
5,child,9,-11000211,0,0,-11000211,0.25762020770999994
5,child,10,-11000184,0,0,-11000184,0.25762020770999994
5,child,11,-2420,0,0,-2420,0.25762020770999994
5,child,12,-2703,0,0,-2703,0.25762020770999994
5,child,13,-2637,0,0,-2637,0.25762020770999994
5,child,14,-2464,0,0,-2464,0.25762020770999994
5,child,15,-2607,0,0,-2607,0.25762020770999994
5,child,16,-2491,0,0,-2491,0.25762020770999994
5,child,17,-2544,0,0,-2544,0.25762020770999994
5,child,18,-2526,0,0,-2526,0.25762020770999994
5,child,19,-2307,0,0,-2307,0.25762020770999994
5,child,20,-2556,0,0,-2556,0.25762020770999994
5,child,21,-2495,0,0,-2495,0.25762020770999994
5,child,22,-2291,0,0,-2291,0.25762020770999994
5,child,23,-2339,0,0,-2339,0.25762020770999994
6,champion,-1,-2657,0,0,-2657,0.24989160147869993
6,child,0,-2400,0,0,-2400,0.24989160147869993
6,child,1,-2355,0,0,-2355,0.24989160147869993
6,child,2,-2573,0,0,-2573,0.24989160147869993
6,child,3,-2648,0,0,-2648,0.24989160147869993
6,child,4,-2489,0,0,-2489,0.24989160147869993
6,child,5,-2356,0,0,-2356,0.24989160147869993
6,child,6,-2641,0,0,-2641,0.24989160147869993
6,child,7,-2430,0,0,-2430,0.24989160147869993
6,child,8,-2601,0,0,-2601,0.24989160147869993
6,child,9,-2669,0,0,-2669,0.24989160147869993
6,child,10,-2425,0,0,-2425,0.24989160147869993
6,child,11,-2390,0,0,-2390,0.24989160147869993
6,child,12,-2520,0,0,-2520,0.24989160147869993
6,child,13,-2598,0,0,-2598,0.24989160147869993
6,child,14,-2517,0,0,-2517,0.24989160147869993
6,child,15,-2393,0,0,-2393,0.24989160147869993
6,child,16,7732,1,0,-2268,0.24989160147869993
6,child,17,-2609,0,0,-2609,0.24989160147869993
6,child,18,-2849,0,0,-2849,0.24989160147869993
6,child,19,-2516,0,0,-2516,0.24989160147869993
6,child,20,-2392,0,0,-2392,0.24989160147869993
6,child,21,-2461,0,0,-2461,0.24989160147869993
6,child,22,7991,1,0,-2009,0.24989160147869993
6,child,23,-2241,0,0,-2241,0.24989160147869993
7,champion,-1,-2244,0,0,-2244,0.24239485343433892
1,1,7859,1,0,-2141,0.3
0,champion,0,-638,0,0,-638,0.3
1,champion,-1,-593,0,0,-593,0.291
1,child,0,-631,0,0,-631,0.291
1,child,1,-778,0,0,-778,0.291
1,child,2,9456,1,0,-544,0.291
1,child,3,-586,0,0,-586,0.291
1,child,4,-664,0,0,-664,0.291
1,child,5,-682,0,0,-682,0.291
1,child,6,-570,0,0,-570,0.291
1,child,7,-391,0,0,-391,0.291
1,child,8,-804,0,0,-804,0.291
1,child,9,-697,0,0,-697,0.291
1,child,10,-478,0,0,-478,0.291
1,child,11,-545,0,0,-545,0.291
1,child,12,-489,0,0,-489,0.291
1,child,13,-575,0,0,-575,0.291
1,child,14,-488,0,0,-488,0.291
1,child,15,-540,0,0,-540,0.291
1,child,16,-558,0,0,-558,0.291
1,child,17,-700,0,0,-700,0.291
1,child,18,-742,0,0,-742,0.291
1,child,19,-609,0,0,-609,0.291
1,child,20,9416,1,0,-584,0.291
1,child,21,-519,0,0,-519,0.291
1,child,22,-682,0,0,-682,0.291
1,child,23,-555,0,0,-555,0.291
2,champion,-1,-587,0,0,-587,0.28226999999999997
2,child,0,-602,0,0,-602,0.28226999999999997
2,child,1,-552,0,0,-552,0.28226999999999997
2,child,2,-573,0,0,-573,0.28226999999999997
2,child,3,-414,0,0,-414,0.28226999999999997
2,child,4,9656,1,0,-344,0.28226999999999997
2,child,5,9612,1,0,-388,0.28226999999999997
2,child,6,-578,0,0,-578,0.28226999999999997
2,child,7,-620,0,0,-620,0.28226999999999997
2,child,8,-509,0,0,-509,0.28226999999999997
2,child,9,-669,0,0,-669,0.28226999999999997
2,child,10,-678,0,0,-678,0.28226999999999997
2,child,11,-420,0,0,-420,0.28226999999999997
2,child,12,-629,0,0,-629,0.28226999999999997
2,child,13,-557,0,0,-557,0.28226999999999997
2,child,14,-573,0,0,-573,0.28226999999999997
2,child,15,-595,0,0,-595,0.28226999999999997
2,child,16,-564,0,0,-564,0.28226999999999997
2,child,17,-549,0,0,-549,0.28226999999999997
2,child,18,9520,1,0,-480,0.28226999999999997
2,child,19,-556,0,0,-556,0.28226999999999997
2,child,20,-449,0,0,-449,0.28226999999999997
2,child,21,-551,0,0,-551,0.28226999999999997
2,child,22,-466,0,0,-466,0.28226999999999997
2,child,23,-466,0,0,-466,0.28226999999999997
3,champion,-1,-475,0,0,-475,0.27380189999999993
3,child,0,9676,1,0,-324,0.27380189999999993
3,child,1,-559,0,0,-559,0.27380189999999993
3,child,2,-314,0,0,-314,0.27380189999999993
3,child,3,-589,0,0,-589,0.27380189999999993
3,child,4,-368,0,0,-368,0.27380189999999993
3,child,5,-468,0,0,-468,0.27380189999999993
3,child,6,-377,0,0,-377,0.27380189999999993
3,child,7,-480,0,0,-480,0.27380189999999993
3,child,8,-511,0,0,-511,0.27380189999999993
3,child,9,-694,0,0,-694,0.27380189999999993
3,child,10,19671,2,0,-329,0.27380189999999993
3,child,11,-425,0,0,-425,0.27380189999999993
3,child,12,-627,0,0,-627,0.27380189999999993
3,child,13,-399,0,0,-399,0.27380189999999993
3,child,14,-530,0,0,-530,0.27380189999999993
3,child,15,-692,0,0,-692,0.27380189999999993
3,child,16,9536,1,0,-464,0.27380189999999993
3,child,17,-512,0,0,-512,0.27380189999999993
3,child,18,9608,1,0,-392,0.27380189999999993
3,child,19,-596,0,0,-596,0.27380189999999993
3,child,20,9552,1,0,-448,0.27380189999999993
3,child,21,9660,1,0,-340,0.27380189999999993
3,child,22,-551,0,0,-551,0.27380189999999993
3,child,23,19733,2,0,-267,0.27380189999999993
4,champion,-1,9687,1,0,-313,0.26558784299999993
4,child,0,9638,1,0,-362,0.26558784299999993
4,child,1,-406,0,0,-406,0.26558784299999993
4,child,2,9522,1,0,-478,0.26558784299999993
4,child,3,19759,2,0,-241,0.26558784299999993
4,child,4,19637,2,0,-363,0.26558784299999993
4,child,5,-603,0,0,-603,0.26558784299999993
4,child,6,-556,0,0,-556,0.26558784299999993
4,child,7,9710,1,0,-290,0.26558784299999993
4,child,8,9711,1,0,-289,0.26558784299999993
4,child,9,-363,0,0,-363,0.26558784299999993
4,child,10,-574,0,0,-574,0.26558784299999993
4,child,11,19494,2,0,-506,0.26558784299999993
4,child,12,-370,0,0,-370,0.26558784299999993
4,child,13,-389,0,0,-389,0.26558784299999993
4,child,14,-481,0,0,-481,0.26558784299999993
4,child,15,19626,2,0,-374,0.26558784299999993
4,child,16,19741,2,0,-259,0.26558784299999993
4,child,17,-377,0,0,-377,0.26558784299999993
4,child,18,-504,0,0,-504,0.26558784299999993
4,child,19,-549,0,0,-549,0.26558784299999993
4,child,20,-604,0,0,-604,0.26558784299999993
4,child,21,9701,1,0,-299,0.26558784299999993
4,child,22,29822,3,0,-178,0.26558784299999993
4,child,23,9620,1,0,-380,0.26558784299999993
5,champion,-1,19842,2,0,-158,0.25762020770999994
5,child,0,-514,0,0,-514,0.25762020770999994
5,child,1,9658,1,0,-342,0.25762020770999994
5,child,2,9724,1,0,-276,0.25762020770999994
5,child,3,-487,0,0,-487,0.25762020770999994
5,child,4,-414,0,0,-414,0.25762020770999994
5,child,5,19722,2,0,-278,0.25762020770999994
5,child,6,19757,2,0,-243,0.25762020770999994
5,child,7,9710,1,0,-290,0.25762020770999994
5,child,8,-481,0,0,-481,0.25762020770999994
5,child,9,-480,0,0,-480,0.25762020770999994
5,child,10,-625,0,0,-625,0.25762020770999994
5,child,11,21671,2,1,-329,0.25762020770999994
5,child,12,9642,1,0,-358,0.25762020770999994
5,child,13,9564,1,0,-436,0.25762020770999994
5,child,14,-354,0,0,-354,0.25762020770999994
5,child,15,29781,3,0,-219,0.25762020770999994
5,child,16,-390,0,0,-390,0.25762020770999994
5,child,17,-390,0,0,-390,0.25762020770999994
5,child,18,19708,2,0,-292,0.25762020770999994
5,child,19,19703,2,0,-297,0.25762020770999994
5,child,20,9637,1,0,-363,0.25762020770999994
5,child,21,9702,1,0,-298,0.25762020770999994
5,child,22,-292,0,0,-292,0.25762020770999994
5,child,23,-454,0,0,-454,0.25762020770999994
6,champion,-1,29837,3,0,-163,0.24989160147869993
6,child,0,9675,1,0,-325,0.24989160147869993
6,child,1,11608,1,1,-392,0.24989160147869993
6,child,2,29867,3,0,-133,0.24989160147869993
6,child,3,-325,0,0,-325,0.24989160147869993
6,child,4,9663,1,0,-337,0.24989160147869993
6,child,5,9696,1,0,-304,0.24989160147869993
6,child,6,-325,0,0,-325,0.24989160147869993
6,child,7,9779,1,0,-221,0.24989160147869993
6,child,8,9622,1,0,-378,0.24989160147869993
6,child,9,-441,0,0,-441,0.24989160147869993
6,child,10,19797,2,0,-203,0.24989160147869993
6,child,11,-512,0,0,-512,0.24989160147869993
6,child,12,-565,0,0,-565,0.24989160147869993
6,child,13,-496,0,0,-496,0.24989160147869993
6,child,14,-521,0,0,-521,0.24989160147869993
6,child,15,-520,0,0,-520,0.24989160147869993
6,child,16,-538,0,0,-538,0.24989160147869993
6,child,17,29865,3,0,-135,0.24989160147869993
6,child,18,-468,0,0,-468,0.24989160147869993
6,child,19,-534,0,0,-534,0.24989160147869993
6,child,20,-644,0,0,-644,0.24989160147869993
6,child,21,9694,1,0,-306,0.24989160147869993
6,child,22,9688,1,0,-312,0.24989160147869993
6,child,23,-377,0,0,-377,0.24989160147869993
7,champion,-1,19842,2,0,-158,0.24239485343433892
7,child,0,19606,2,0,-394,0.24239485343433892
7,child,1,-461,0,0,-461,0.24239485343433892
7,child,2,11787,1,1,-213,0.24239485343433892
7,child,3,-662,0,0,-662,0.24239485343433892
7,child,4,19761,2,0,-239,0.24239485343433892
7,child,5,-383,0,0,-383,0.24239485343433892
7,child,6,9710,1,0,-290,0.24239485343433892
7,child,7,9689,1,0,-311,0.24239485343433892
7,child,8,-412,0,0,-412,0.24239485343433892
7,child,9,-541,0,0,-541,0.24239485343433892
7,child,10,19686,2,0,-314,0.24239485343433892
7,child,11,11553,1,1,-447,0.24239485343433892
7,child,12,19827,2,0,-173,0.24239485343433892
7,child,13,-426,0,0,-426,0.24239485343433892
7,child,14,-470,0,0,-470,0.24239485343433892
7,child,15,9721,1,0,-279,0.24239485343433892
7,child,16,9642,1,0,-358,0.24239485343433892
7,child,17,19688,2,0,-312,0.24239485343433892
7,child,18,-445,0,0,-445,0.24239485343433892
7,child,19,-544,0,0,-544,0.24239485343433892
7,child,20,-392,0,0,-392,0.24239485343433892
7,child,21,-545,0,0,-545,0.24239485343433892
7,child,22,9728,1,0,-272,0.24239485343433892
7,child,23,19720,2,0,-280,0.24239485343433892
8,champion,-1,29804,3,0,-196,0.23512300783130874
8,child,0,-560,0,0,-560,0.23512300783130874
8,child,1,-438,0,0,-438,0.23512300783130874
8,child,2,-583,0,0,-583,0.23512300783130874
8,child,3,11666,1,1,-334,0.23512300783130874
8,child,4,9565,1,0,-435,0.23512300783130874
8,child,5,-509,0,0,-509,0.23512300783130874
8,child,6,19780,2,0,-220,0.23512300783130874
8,child,7,19854,2,0,-146,0.23512300783130874
8,child,8,19511,2,0,-489,0.23512300783130874
8,child,9,19656,2,0,-344,0.23512300783130874
8,child,10,29875,3,0,-125,0.23512300783130874
8,child,11,-429,0,0,-429,0.23512300783130874
8,child,12,-656,0,0,-656,0.23512300783130874
8,child,13,-388,0,0,-388,0.23512300783130874
8,child,14,-586,0,0,-586,0.23512300783130874
8,child,15,19684,2,0,-316,0.23512300783130874
8,child,16,-474,0,0,-474,0.23512300783130874
8,child,17,19775,2,0,-225,0.23512300783130874
8,child,18,9656,1,0,-344,0.23512300783130874
8,child,19,-289,0,0,-289,0.23512300783130874
8,child,20,-435,0,0,-435,0.23512300783130874
8,child,21,-325,0,0,-325,0.23512300783130874
8,child,22,-394,0,0,-394,0.23512300783130874
8,child,23,9565,1,0,-435,0.23512300783130874
9,champion,-1,29891,3,0,-109,0.22806931759636948
9,child,0,-394,0,0,-394,0.22806931759636948
9,child,1,-513,0,0,-513,0.22806931759636948
9,child,2,1685,0,1,-315,0.22806931759636948
9,child,3,19607,2,0,-393,0.22806931759636948
9,child,4,-595,0,0,-595,0.22806931759636948
9,child,5,29905,3,0,-95,0.22806931759636948
9,child,6,9631,1,0,-369,0.22806931759636948
9,child,7,19772,2,0,-228,0.22806931759636948
9,child,8,29814,3,0,-186,0.22806931759636948
9,child,9,1677,0,1,-323,0.22806931759636948
9,child,10,9662,1,0,-338,0.22806931759636948
9,child,11,9598,1,0,-402,0.22806931759636948
9,child,12,9563,1,0,-437,0.22806931759636948
9,child,13,-474,0,0,-474,0.22806931759636948
9,child,14,9611,1,0,-389,0.22806931759636948
9,child,15,19840,2,0,-160,0.22806931759636948
9,child,16,9664,1,0,-336,0.22806931759636948
9,child,17,9759,1,0,-241,0.22806931759636948
9,child,18,-488,0,0,-488,0.22806931759636948
9,child,19,9737,1,0,-263,0.22806931759636948
9,child,20,-483,0,0,-483,0.22806931759636948
9,child,21,9637,1,0,-363,0.22806931759636948
9,child,22,9834,1,0,-166,0.22806931759636948
9,child,23,1664,0,1,-336,0.22806931759636948
0,champion,0,40130,4,0,130,0.3
1,champion,-1,60255,6,0,255,0.291
1,child,0,50152,5,0,152,0.291
1,child,1,50221,5,0,221,0.291
1,child,2,60171,6,0,171,0.291
1,child,3,40104,4,0,104,0.291
1,child,4,50129,5,0,129,0.291
1,child,5,60187,6,0,187,0.291
1,child,6,60177,6,0,177,0.291
1,child,7,60242,6,0,242,0.291
1,child,8,60105,6,0,105,0.291
1,child,9,42144,4,1,144,0.291
1,child,10,60286,6,0,286,0.291
1,child,11,60294,6,0,294,0.291
1,child,12,60196,6,0,196,0.291
1,child,13,40147,4,0,147,0.291
1,child,14,60301,6,0,301,0.291
1,child,15,60153,6,0,153,0.291
1,child,16,40104,4,0,104,0.291
1,child,17,40099,4,0,99,0.291
1,child,18,30081,3,0,81,0.291
1,child,19,50164,5,0,164,0.291
1,child,20,30064,3,0,64,0.291
1,child,21,60229,6,0,229,0.291
1,child,22,60212,6,0,212,0.291
1,child,23,30050,3,0,50,0.291
2,champion,-1,60335,6,0,335,0.28226999999999997
2,child,0,60255,6,0,255,0.28226999999999997
2,child,1,60189,6,0,189,0.28226999999999997
2,child,2,50155,5,0,155,0.28226999999999997
2,child,3,50376,5,0,376,0.28226999999999997
2,child,4,60238,6,0,238,0.28226999999999997
2,child,5,50263,5,0,263,0.28226999999999997
2,child,6,60251,6,0,251,0.28226999999999997
2,child,7,60362,6,0,362,0.28226999999999997
2,child,8,60179,6,0,179,0.28226999999999997
2,child,9,50087,5,0,87,0.28226999999999997
2,child,10,50334,5,0,334,0.28226999999999997
2,child,11,52219,5,1,219,0.28226999999999997
2,child,12,60372,6,0,372,0.28226999999999997
2,child,13,60128,6,0,128,0.28226999999999997
2,child,14,50232,5,0,232,0.28226999999999997
2,child,15,42242,4,1,242,0.28226999999999997
2,child,16,50164,5,0,164,0.28226999999999997
2,child,17,40102,4,0,102,0.28226999999999997
2,child,18,50305,5,0,305,0.28226999999999997
2,child,19,50196,5,0,196,0.28226999999999997
2,child,20,52239,5,1,239,0.28226999999999997
2,child,21,60311,6,0,311,0.28226999999999997
2,child,22,60270,6,0,270,0.28226999999999997
2,child,23,60315,6,0,315,0.28226999999999997
3,champion,-1,60386,6,0,386,0.27380189999999993
3,child,0,60216,6,0,216,0.27380189999999993
3,child,1,60337,6,0,337,0.27380189999999993
3,child,2,60233,6,0,233,0.27380189999999993
3,child,3,60352,6,0,352,0.27380189999999993
3,child,4,50339,5,0,339,0.27380189999999993
3,child,5,60435,6,0,435,0.27380189999999993
3,child,6,60387,6,0,387,0.27380189999999993
3,child,7,60331,6,0,331,0.27380189999999993
3,child,8,60316,6,0,316,0.27380189999999993
3,child,9,50321,5,0,321,0.27380189999999993
3,child,10,60385,6,0,385,0.27380189999999993
3,child,11,60283,6,0,283,0.27380189999999993
3,child,12,60479,6,0,479,0.27380189999999993
3,child,13,60326,6,0,326,0.27380189999999993
3,child,14,60360,6,0,360,0.27380189999999993
3,child,15,60436,6,0,436,0.27380189999999993
3,child,16,60340,6,0,340,0.27380189999999993
3,child,17,60353,6,0,353,0.27380189999999993
3,child,18,60439,6,0,439,0.27380189999999993
3,child,19,60347,6,0,347,0.27380189999999993
3,child,20,60482,6,0,482,0.27380189999999993
3,child,21,60388,6,0,388,0.27380189999999993
3,child,22,60347,6,0,347,0.27380189999999993
3,child,23,50359,5,0,359,0.27380189999999993
4,champion,-1,60425,6,0,425,0.26558784299999993
4,child,0,60426,6,0,426,0.26558784299999993
4,child,1,60315,6,0,315,0.26558784299999993
4,child,2,60487,6,0,487,0.26558784299999993
4,child,3,60494,6,0,494,0.26558784299999993
4,child,4,60347,6,0,347,0.26558784299999993
4,child,5,60405,6,0,405,0.26558784299999993
4,child,6,60315,6,0,315,0.26558784299999993
4,child,7,60440,6,0,440,0.26558784299999993
4,child,8,60358,6,0,358,0.26558784299999993
4,child,9,60348,6,0,348,0.26558784299999993
4,child,10,60475,6,0,475,0.26558784299999993
4,child,11,60462,6,0,462,0.26558784299999993
4,child,12,60260,6,0,260,0.26558784299999993
4,child,13,60423,6,0,423,0.26558784299999993
4,child,14,60331,6,0,331,0.26558784299999993
4,child,15,60414,6,0,414,0.26558784299999993
4,child,16,60454,6,0,454,0.26558784299999993
4,child,17,60408,6,0,408,0.26558784299999993
4,child,18,60458,6,0,458,0.26558784299999993
4,child,19,60442,6,0,442,0.26558784299999993
4,child,20,60410,6,0,410,0.26558784299999993
4,child,21,60404,6,0,404,0.26558784299999993
4,child,22,60350,6,0,350,0.26558784299999993
4,child,23,60423,6,0,423,0.26558784299999993
5,champion,-1,60464,6,0,464,0.25762020770999994
5,child,0,60344,6,0,344,0.25762020770999994
5,child,1,60403,6,0,403,0.25762020770999994
5,child,2,60385,6,0,385,0.25762020770999994
5,child,3,60400,6,0,400,0.25762020770999994
5,child,4,60353,6,0,353,0.25762020770999994
5,child,5,60382,6,0,382,0.25762020770999994
5,child,6,60451,6,0,451,0.25762020770999994
5,child,7,60467,6,0,467,0.25762020770999994
5,child,8,60415,6,0,415,0.25762020770999994
5,child,9,60344,6,0,344,0.25762020770999994
5,child,10,60630,6,0,630,0.25762020770999994
5,child,11,50134,5,0,134,0.25762020770999994
5,child,12,60446,6,0,446,0.25762020770999994
5,child,13,60434,6,0,434,0.25762020770999994
5,child,14,60385,6,0,385,0.25762020770999994
5,child,15,60391,6,0,391,0.25762020770999994
5,child,16,60340,6,0,340,0.25762020770999994
5,child,17,60290,6,0,290,0.25762020770999994
5,child,18,50221,5,0,221,0.25762020770999994
5,child,19,60325,6,0,325,0.25762020770999994
5,child,20,60433,6,0,433,0.25762020770999994
5,child,21,60467,6,0,467,0.25762020770999994
5,child,22,50333,5,0,333,0.25762020770999994
5,child,23,60430,6,0,430,0.25762020770999994
6,champion,-1,60498,6,0,498,0.24989160147869993
6,child,0,60417,6,0,417,0.24989160147869993
6,child,1,60443,6,0,443,0.24989160147869993
6,child,2,50472,5,0,472,0.24989160147869993
6,child,3,60451,6,0,451,0.24989160147869993
6,child,4,60347,6,0,347,0.24989160147869993
6,child,5,60290,6,0,290,0.24989160147869993
6,child,6,60402,6,0,402,0.24989160147869993
6,child,7,60387,6,0,387,0.24989160147869993
6,child,8,60436,6,0,436,0.24989160147869993
6,child,9,60466,6,0,466,0.24989160147869993
6,child,10,50482,5,0,482,0.24989160147869993
6,child,11,60485,6,0,485,0.24989160147869993
6,child,12,50280,5,0,280,0.24989160147869993
6,child,13,60506,6,0,506,0.24989160147869993
6,child,14,60445,6,0,445,0.24989160147869993
6,child,15,60422,6,0,422,0.24989160147869993
6,child,16,60540,6,0,540,0.24989160147869993
6,child,17,60363,6,0,363,0.24989160147869993
6,child,18,60509,6,0,509,0.24989160147869993
6,child,19,60377,6,0,377,0.24989160147869993
6,child,20,60407,6,0,407,0.24989160147869993
6,child,21,60524,6,0,524,0.24989160147869993
6,child,22,60417,6,0,417,0.24989160147869993
6,child,23,60390,6,0,390,0.24989160147869993
7,champion,-1,60448,6,0,448,0.24239485343433892
7,child,0,60445,6,0,445,0.24239485343433892
7,child,1,60441,6,0,441,0.24239485343433892
7,child,2,60390,6,0,390,0.24239485343433892
7,child,3,60394,6,0,394,0.24239485343433892
7,child,4,60491,6,0,491,0.24239485343433892
7,child,5,60439,6,0,439,0.24239485343433892
7,child,6,50401,5,0,401,0.24239485343433892
7,child,7,60469,6,0,469,0.24239485343433892
7,child,8,50308,5,0,308,0.24239485343433892
7,child,9,50420,5,0,420,0.24239485343433892
7,child,10,60395,6,0,395,0.24239485343433892
7,child,11,60615,6,0,615,0.24239485343433892
7,child,12,60428,6,0,428,0.24239485343433892
7,child,13,60515,6,0,515,0.24239485343433892
7,child,14,60530,6,0,530,0.24239485343433892
7,child,15,60440,6,0,440,0.24239485343433892
7,child,16,60483,6,0,483,0.24239485343433892
7,child,17,60366,6,0,366,0.24239485343433892
7,child,18,50263,5,0,263,0.24239485343433892
7,child,19,60447,6,0,447,0.24239485343433892
7,child,20,52325,5,1,325,0.24239485343433892
7,child,21,60462,6,0,462,0.24239485343433892
7,child,22,60457,6,0,457,0.24239485343433892
7,child,23,60335,6,0,335,0.24239485343433892
8,champion,-1,60445,6,0,445,0.23512300783130874
8,child,0,60451,6,0,451,0.23512300783130874
8,child,1,50388,5,0,388,0.23512300783130874
